Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDN23,OUT017,2388.952840962833
NCR18,OUT035,752.4246049505224
FDD45,OUT046,1517.5872677404038
FDI22,OUT018,3015.5855212605775
FDT09,OUT013,2293.217286376879
DRC24,OUT027,3955.671132482727
FDT39,OUT046,2392.4648711222303
FDX28,OUT045,1545.9817841255406
FDA50,OUT018,1277.239190546656
FDT33,OUT027,4431.9172421531
FDQ60,OUT049,1903.716984501768
NCM19,OUT018,1518.6920214657423
FDF40,OUT046,3770.6792708660105
NCI30,OUT035,3891.53788039458
FDK34,OUT049,3869.586704760477
FDA38,OUT027,6110.576817786806
FDT02,OUT045,685.089289495861
FDC11,OUT017,1357.8890211522446
FDD08,OUT046,667.4135540954833
NCS29,OUT046,4120.677167034707
DRI03,OUT010,624.4486818786307
FDK48,OUT035,1161.350183512077
FDM52,OUT049,2437.993071015717
FDP49,OUT035,871.3201834653352
DRA24,OUT046,2632.8667673519985
NCJ43,OUT049,2871.9666847652206
FDE11,OUT045,3105.6490441719693
FDP01,OUT049,2269.9535795603924
FDQ59,OUT018,1090.6063296848981
FDA43,OUT019,530.9923002467519
FDL14,OUT017,2587.8397064841597
FDV50,OUT010,468.939749015755
FDT01,OUT027,5406.177284029087
NCC42,OUT035,2228.7542165924165
FDO28,OUT046,1832.4520536766463
FDD32,OUT019,224.35710676224144
FDV45,OUT035,3221.8581402575123
NCW17,OUT019,357.3873924280578
NCJ17,OUT027,2276.516722360284
NCF18,OUT049,3119.3413562042347
FDP01,OUT045,2247.002516596611
FDH24,OUT045,2453.7815725543423
FDI38,OUT027,5537.933041524048
FDX03,OUT035,753.4411737847979
FDY28,OUT046,3432.828975549213
FDN34,OUT018,2489.853177441225
FDJ02,OUT045,2462.8652039627086
FDW40,OUT019,364.74814560693727
FDX03,OUT017,745.6702895537587
FDE17,OUT027,3884.004902882831
FDT58,OUT046,2674.3091185239027
FDI38,OUT013,3478.64237126915
FDW22,OUT035,3963.1922102283197
FDS15,OUT027,2868.5701720659586
NCX06,OUT013,3069.132448441572
DRK47,OUT035,3895.6672407756796
FDC23,OUT027,4733.591857800506
FDM56,OUT010,312.68337669018206
FDP21,OUT046,3200.223175653195
FDP58,OUT046,3444.1896533991317
FDA27,OUT019,867.9131543080312
FDK41,OUT019,221.65981311051812
NCH42,OUT046,3770.6091750728588
FDG29,OUT045,672.0428471090341
FDW15,OUT018,2092.5064356465964
FDD28,OUT018,782.7718532759463
FDQ37,OUT049,3479.1191905481555
FDC23,OUT035,3203.530477856938
FDV13,OUT035,1522.2567856115322
FDK33,OUT046,3335.138875601983
FDO33,OUT013,1829.7350831097096
FDN21,OUT017,2661.7745319781843
NCW06,OUT027,5130.096309605533
FDI38,OUT035,3640.451584512669
FDC21,OUT027,2897.112647836585
NCS05,OUT046,2162.0206184014014
NCN53,OUT049,731.2303871359609
FDV40,OUT010,221.09553321547952
FDG60,OUT017,3907.3646436024196
NCY30,OUT027,5101.889557004303
FDM40,OUT045,2134.7862615331214
NCO30,OUT046,2944.0684293571153
FDK10,OUT046,3081.2467728731453
FDM36,OUT045,2807.7641022986268
FDN10,OUT013,1863.3042317028655
FDM46,OUT018,1317.4977450081628
FDX50,OUT049,1738.565446812918
FDP33,OUT045,4009.8542855326546
FDO12,OUT045,3122.8310215545907
FDC28,OUT013,1712.5117874207524
FDO31,OUT045,1221.1665934546668
FDX45,OUT035,2533.535525167195
FDV21,OUT049,2029.8338443679722
FDH04,OUT049,1492.4435735712793
NCG54,OUT013,2721.6187565931878
FDO13,OUT046,2417.2059399677046
FDA09,OUT027,4726.026059596388
FDC38,OUT017,2186.253876108465
NCO42,OUT046,2143.2123580591533
FDL45,OUT049,2068.3551693961526
NCK31,OUT013,815.7752488880429
FDM39,OUT017,2950.825820647924
FDC22,OUT010,676.8012048529829
FDF46,OUT046,1831.9831617951852
FDQ37,OUT045,3420.582071011824
FDH41,OUT010,731.0290113017069
FDQ04,OUT046,721.0394149221518
NCQ02,OUT027,5120.810776776329
FDJ57,OUT027,5055.524341141715
NCE07,OUT049,2183.0911825865073
FDE56,OUT013,972.3481000206309
FDI20,OUT049,3411.099590549279
FDK36,OUT018,606.1227309588262
FDP08,OUT027,5167.516554872975
FDF44,OUT017,2223.121747373037
NCU53,OUT017,2731.528329021634
FDF47,OUT035,3466.623343143845
FDS55,OUT010,505.95048698082707
FDZ52,OUT010,331.394180737947
FDL04,OUT018,1403.911670217276
NCM26,OUT035,2470.3566978376593
FDX43,OUT049,2652.714651348081
FDP52,OUT049,3793.139847319266
DRK49,OUT045,704.901308849718
FDE38,OUT013,2658.5374490710096
DRF13,OUT035,2457.4575483721133
FDK41,OUT010,236.52227117405425
FDJ04,OUT027,3000.840971480922
FDZ44,OUT018,1582.9170911807892
FDS11,OUT013,3759.3136546755873
FDA55,OUT049,3813.3714611113924
NCW53,OUT046,3142.875374691525
FDB49,OUT027,2664.276155213672
FDD23,OUT017,3352.8092921206808
NCV42,OUT045,1731.9080275803722
NCZ29,OUT018,1730.4790878642598
FDQ26,OUT013,948.4294927073976
FDV08,OUT017,708.7077618431381
FDC53,OUT049,1593.0185277383478
FDV58,OUT010,484.98073045025126
NCP02,OUT019,150.43254677810717
DRI37,OUT045,899.1863625258438
FDQ12,OUT049,3867.1347820936066
FDE33,OUT046,1181.0392400652395
FDX27,OUT045,1434.4995268621456
FDM22,OUT017,882.1651688264371
NCH30,OUT019,320.27324182875685
FDC04,OUT017,4081.4943591125157
FDO38,OUT046,1239.0848919281239
FDV52,OUT027,2983.096259122376
FDB32,OUT013,1493.3782916743705
FDV43,OUT018,593.2238690374509
FDI24,OUT018,2551.859836285346
FDR40,OUT017,1363.890944442004
FDW02,OUT049,2128.3235706669616
FDE44,OUT049,770.4443028502238
FDL38,OUT046,1468.78247811539
NCT54,OUT010,276.902826778123
DRJ39,OUT010,797.7832641595637
FDW55,OUT049,4302.729270695101
DRF13,OUT019,409.81543993747357
NCW17,OUT049,2182.4310593993823
FDP13,OUT035,770.2514232530813
FDS08,OUT018,2443.9151267301163
NCP17,OUT035,1138.9533332450178
NCO53,OUT035,3128.1925910222008
FDH19,OUT045,2812.48135215241
FDJ04,OUT017,1861.5195059179966
FDG10,OUT049,939.4711060097628
FDA40,OUT010,264.51942443602
FDI53,OUT045,2568.8004385584545
FDU09,OUT010,165.74548854600081
FDK60,OUT045,1560.3479685302316
FDR43,OUT017,684.2138385248659
FDW22,OUT017,3909.9981135794483
DRP47,OUT010,979.5288159571707
DRG48,OUT010,515.6481187332263
FDA14,OUT035,2383.0875961212523
FDU49,OUT013,1373.2769372151945
FDK28,OUT045,4227.116015547941
FDT19,OUT046,2802.67946110799
NCQ42,OUT045,1969.9192040477622
FDD03,OUT045,3748.5700023862446
NCM53,OUT013,1698.3381777753598
NCX53,OUT045,2224.596843154558
FDV14,OUT027,2225.7046673733917
NCZ54,OUT017,2693.8741837654325
FDB39,OUT013,845.6202245463419
DRC24,OUT046,2441.1491808303745
FDY36,OUT013,1141.132303393733
FDN01,OUT035,2829.4528340461397
DRH25,OUT046,849.283728581737
FDV08,OUT046,688.3254684780566
NCP53,OUT049,3931.0616010525273
FDU52,OUT010,528.0100426926509
NCI42,OUT045,3298.5522929158356
FDZ14,OUT035,1951.3484007057984
FDF11,OUT046,3748.407420760414
FDQ13,OUT018,1120.3654887388204
FDO32,OUT010,138.27279223095005
DRJ37,OUT018,2094.156005923244
FDY43,OUT046,2628.1833095926754
NCT41,OUT017,2486.9866628900245
NCV17,OUT045,2234.99963549385
FDM04,OUT027,1526.9133750204574
DRB48,OUT018,537.8115336911229
FDM24,OUT013,2418.8165320833436
FDT37,OUT049,4101.611028901107
NCO05,OUT010,302.6140123689561
FDL13,OUT046,3806.5957305778657
FDL15,OUT017,2512.2016411475624
FDB11,OUT018,3209.294326561994
FDL14,OUT019,439.0604043577457
FDY10,OUT019,339.5040100084886
FDJ40,OUT049,1801.9693601465935
NCW18,OUT046,3738.4273217538107
NCY06,OUT013,2074.554462617061
DRE13,OUT018,1152.0278256577258
FDA26,OUT045,3596.076317921851
NCE19,OUT010,139.3321419966906
FDE33,OUT035,1302.0945247348868
DRL59,OUT027,1435.3447125347698
FDY07,OUT046,761.9039146658052
FDF57,OUT018,2431.154562515402
FDM58,OUT035,1829.1020463991053
FDP26,OUT027,2712.1112718014183
FDY32,OUT046,2634.014279239297
FDD51,OUT010,82.3850837905775
FDU22,OUT018,1630.0138870033986
FDZ49,OUT018,3281.163357218765
NCI42,OUT017,3520.3823727520094
FDT04,OUT027,1209.9301827382483
NCU41,OUT045,3098.7365134462084
FDS56,OUT045,3965.797792774774
NCN42,OUT017,2505.9914485698296
FDK34,OUT046,3803.670829595152
FDB03,OUT017,3882.4823915947727
DRJ25,OUT035,805.3723494232294
FDT25,OUT027,3245.2422965472315
FDN20,OUT013,2704.039601165124
FDP09,OUT013,3403.3498139620187
FDM20,OUT019,961.5940933051471
NCG55,OUT046,1810.5983980499643
NCP14,OUT045,1679.1763106015455
NCH06,OUT046,3669.849971841385
FDV52,OUT013,1802.6176105466907
NCL07,OUT035,720.2266421398748
DRJ11,OUT027,5073.393990505195
DRO59,OUT013,1127.5250521941841
FDW15,OUT010,529.1840226832176
NCQ30,OUT035,2011.1380142051685
NCN54,OUT019,207.1897377815319
FDY01,OUT027,2997.4250957695303
FDX39,OUT035,3687.7231638624407
FDH53,OUT027,2153.6051202055564
FDA57,OUT035,727.5868470208137
NCC07,OUT010,362.0416345334208
FDU28,OUT013,3041.8401284767947
FDK36,OUT010,74.27790374093902
FDR36,OUT018,613.4458574544107
NCQ17,OUT035,2479.7176182570533
FDS28,OUT019,145.61356975540272
FDE08,OUT045,2352.7659467374488
FDU22,OUT046,1876.8368547800062
FDG41,OUT045,1736.6701040493688
FDO31,OUT010,260.8254188738921
FDM21,OUT019,755.0833752194903
FDU40,OUT017,2982.8586321046882
FDV36,OUT018,1740.5497996181268
FDT10,OUT027,1692.9908034412356
FDX38,OUT045,759.5834393075291
NCU30,OUT027,4150.937356914991
NCV06,OUT049,3137.7362853517325
FDT16,OUT035,4256.000205216565
NCP41,OUT027,2802.915510539923
FDZ56,OUT017,2903.4787852017507
FDC22,OUT035,3242.235145877662
FDU10,OUT035,736.7097483529457
FDS46,OUT045,1881.2789178746884
FDO08,OUT049,2723.0298275829223
NCV42,OUT018,1516.794065329435
FDP33,OUT035,4182.931692664068
FDJ12,OUT046,3428.8192790453336
FDH04,OUT045,1427.128854302626
NCU54,OUT013,3417.672480122349
FDO36,OUT010,587.4445012530506
FDT37,OUT027,6228.166794731299
FDD14,OUT010,564.1017264598926
FDA16,OUT013,3789.503206905946
NCS42,OUT019,259.1156509387166
FDP10,OUT019,292.76350193112694
FDQ28,OUT049,2479.870665390806
FDK57,OUT010,452.6709522057748
FDK02,OUT013,1857.308759250876
FDW47,OUT018,1632.915132162715
NCC42,OUT018,1846.1576496252274
FDQ37,OUT018,3198.566651316428
FDL40,OUT046,1530.7422846397112
DRE13,OUT010,283.52508717253147
FDQ34,OUT027,2771.4281337520138
NCB54,OUT046,2017.362745992322
FDS48,OUT049,2457.458327807575
FDO15,OUT045,1139.411178753148
NCT30,OUT013,718.9445334496072
FDU49,OUT027,2288.148971180708
FDE21,OUT046,1825.520006104607
FDS49,OUT019,221.19672472040105
FDT38,OUT027,2223.6768157746233
FDZ01,OUT045,1674.210158775127
FDC41,OUT035,1207.553312473604
DRG13,OUT010,551.8314636981828
NCZ42,OUT018,3230.363400048813
NCM07,OUT045,1327.3403417624293
NCV17,OUT018,1874.7679534705903
DRK39,OUT035,1307.9394348470562
FDS37,OUT018,1569.3989871096635
FDV12,OUT019,276.9192066147695
NCG19,OUT018,3337.801198103963
FDS51,OUT013,1011.7000273507481
NCO14,OUT046,680.6169080731216
FDC38,OUT046,2109.706776179347
FDN15,OUT046,2185.4947911149848
NCH42,OUT013,3837.027358031074
FDQ22,OUT046,722.7707834728934
FDC05,OUT013,3139.0699278699135
FDZ31,OUT013,3089.9914978816214
DRJ23,OUT049,3129.9225242278953
FDC52,OUT035,2562.7705320870673
DRD12,OUT010,276.7295279786157
FDV55,OUT017,2401.67234887367
FDD32,OUT046,1231.9878646569884
FDR01,OUT049,3478.36575441905
FDY08,OUT019,355.3467070761615
FDQ45,OUT045,3166.760885954669
DRN11,OUT027,3662.6856545798155
NCS05,OUT018,1862.5614619309831
FDY32,OUT035,2640.372279559694
NCD31,OUT045,2737.4952001470942
NCE06,OUT049,2555.044736203172
NCP14,OUT046,1672.6711831336568
NCF18,OUT019,510.11502434627755
FDF14,OUT018,2123.3558350042686
FDB22,OUT017,2487.0724856906686
NCH54,OUT049,2586.0188248585982
FDU27,OUT035,804.9646140987277
FDS58,OUT027,4186.205492012747
NCU29,OUT035,2395.997231837038
FDJ57,OUT013,3310.4673919369434
FDL56,OUT049,1313.9480900768253
FDH60,OUT035,3296.741342486905
FDN24,OUT018,738.3921512878452
FDD02,OUT017,2025.7566837892894
FDP15,OUT017,4311.724366948825
FDB28,OUT027,5248.144393558164
DRC49,OUT045,2270.0131046014453
NCG30,OUT018,1710.375876585267
FDJ14,OUT049,1212.8466751355695
FDL52,OUT045,720.2163870795138
NCG19,OUT027,5761.232374475577
NCN41,OUT035,2040.8535324945067
FDW22,OUT013,3724.8348760638473
FDI02,OUT013,1815.325512812813
FDV51,OUT045,2682.5801929537743
FDV48,OUT046,1235.35661297378
NCL17,OUT019,341.2029866028016
FDP46,OUT045,1468.672015577463
FDU10,OUT045,702.3535804326661
FDT37,OUT010,1031.53095720621
FDI27,OUT035,792.0665156598499
FDN51,OUT046,4182.818910998719
FDW07,OUT035,1391.8030434538657
FDN45,OUT049,3553.7598286356383
DRN37,OUT027,4421.0511212312795
DRF48,OUT049,3147.558295203314
FDP38,OUT019,122.77881865579309
NCX18,OUT027,5267.770451960599
FDK45,OUT018,1630.2137213008127
FDZ37,OUT049,1362.9599166704022
FDS50,OUT018,3235.331808435238
NCR54,OUT018,2851.569087153596
NCS17,OUT035,1532.9695632579471
FDV31,OUT046,2794.1856672575923
DRE27,OUT017,1557.6898545814456
FDN60,OUT013,2559.9913970481907
FDK26,OUT013,3198.395715114094
FDX37,OUT018,1344.832069424079
FDW31,OUT046,3219.0338783672432
FDX26,OUT018,2769.466511660943
DRL49,OUT019,370.4928949815225
FDU49,OUT017,1454.6107687647211
FDY58,OUT046,3742.012091684298
FDN03,OUT045,4105.83943696037
NCV06,OUT010,717.2543801397981
FDH53,OUT045,1316.188023016256
FDG31,OUT018,915.8198813456106
NCC06,OUT045,2111.2778372487624
FDS13,OUT049,3995.68473585745
FDP16,OUT035,4086.3374896966466
FDA35,OUT013,1924.4718714039852
DRP47,OUT018,3630.933432305786
FDY28,OUT010,919.7599994295256
FDY20,OUT035,1537.8516012272212
NCH30,OUT017,1825.0413046538054
NCR29,OUT019,144.37612887298957
NCP05,OUT013,2451.241384661801
NCF30,OUT019,321.63822289957017
FDA08,OUT035,2880.225802360014
FDN51,OUT027,6236.748810676714
FDH12,OUT046,1699.3911533066657
FDY39,OUT017,3227.2942512264854
NCO53,OUT045,3009.814905739477
FDB40,OUT046,2408.2867971455894
FDH02,OUT049,1466.3136210894006
FDY11,OUT027,1832.0568901363388
FDQ09,OUT019,332.7144115854993
FDP16,OUT013,4015.8779548605166
NCF55,OUT018,556.1483833724707
FDY09,OUT027,4713.372204719016
FDY39,OUT045,3155.7890131663853
NCU53,OUT049,2622.261788372894
NCT41,OUT049,2398.904138041045
FDJ45,OUT046,752.3806086287185
FDR28,OUT013,2660.545286777612
FDN08,OUT013,1892.518659345586
FDJ07,OUT049,1780.8770819501028
FDZ09,OUT027,4202.8048413248025
FDQ14,OUT017,2410.634345734175
FDY12,OUT027,1444.8389348260407
FDK57,OUT046,1890.8569745390662
FDD20,OUT049,2074.870741824756
FDS36,OUT018,1539.017071838895
FDI40,OUT049,1669.697078583754
FDJ40,OUT045,1762.8225194592749
FDE08,OUT013,2312.644366327154
DRK01,OUT013,1502.9140992282298
FDC58,OUT049,710.1474108475031
FDE50,OUT046,3126.0174482459356
FDX48,OUT035,2574.712545119154
DRM35,OUT018,2513.1977054662325
FDG41,OUT013,1719.1509481255428
FDB52,OUT046,3834.6974099603044
FDV19,OUT045,2629.8790503921423
DRG48,OUT017,2342.7421411136224
FDI26,OUT013,3016.551597198384
FDU11,OUT019,325.26870165680424
FDF59,OUT019,342.5488678054557
FDR07,OUT049,1371.1216218930215
NCE06,OUT017,2544.248791124321
FDE10,OUT046,2164.1053257526787
NCO55,OUT046,1745.5422893538853
FDZ13,OUT013,791.2739304644707
FDT50,OUT017,1572.646059255828
FDH12,OUT010,350.2772427732053
FDD21,OUT045,1865.5331748047251
NCM05,OUT013,4426.188207848443
FDK04,OUT013,904.48870086282
FDN33,OUT017,1584.9761776909293
NCM18,OUT010,184.24098349889584
DRC25,OUT049,1345.5959917755883
FDT47,OUT017,1681.8637293405177
FDD45,OUT027,2653.6021970966267
NCD07,OUT018,1523.1602961734745
NCY54,OUT010,556.0168179889918
FDL12,OUT049,1025.849516553145
FDL02,OUT017,1733.1124377457575
FDC60,OUT035,1522.0044293549772
FDR37,OUT017,3225.7872371230123
FDY16,OUT017,3389.3238289920414
FDU26,OUT045,1886.253089725747
FDN24,OUT013,849.3669716856234
FDH44,OUT013,2415.008052033962
FDE23,OUT010,94.4625383911711
FDW60,OUT017,2955.5786255017256
FDQ55,OUT049,1921.6035137194058
FDV32,OUT027,1847.42058583659
FDV03,OUT010,511.7641827021966
FDY14,OUT010,1093.0272061331327
NCL55,OUT027,5973.05428673635
DRF25,OUT017,714.9264291157737
FDX03,OUT046,733.4864104693557
FDF40,OUT045,3822.8517811909755
FDX24,OUT010,303.6610909503254
FDA25,OUT049,1697.5049565119184
FDH21,OUT018,2347.7707418811415
FDB47,OUT010,733.4762091650983
FDT34,OUT019,294.4448258420651
FDS39,OUT010,507.21006051050347
NCU05,OUT046,1179.8882274729572
FDE02,OUT049,1504.4930555264075
FDL25,OUT035,1454.402897815915
FDC50,OUT049,1515.8714475688955
FDZ32,OUT049,1705.8356211314904
FDV14,OUT045,1314.3111287348283
FDR07,OUT045,1356.919805526583
FDB26,OUT049,881.2065860612895
NCR50,OUT045,2466.7615493702965
FDP01,OUT018,2063.4460967112286
FDH57,OUT045,2085.48220940515
FDM60,OUT027,1200.0383512828394
FDA45,OUT017,2798.7166150244852
FDU55,OUT017,4577.026382111067
FDH40,OUT035,1332.675945878482
FDG40,OUT019,40.61141611408235
FDT12,OUT049,3863.868916988645
DRL59,OUT045,880.7532541794551
FDT47,OUT018,1466.5663481699246
FDI60,OUT017,1158.7461108445468
DRF51,OUT027,1227.8280006010289
NCK31,OUT049,812.374848507287
FDB08,OUT045,2489.970551212492
FDM44,OUT035,1718.3290769074556
FDD46,OUT018,2123.1750713096967
FDR27,OUT019,371.2870097667579
FDV56,OUT010,405.104293074947
FDM02,OUT049,1364.6049460187155
FDU45,OUT018,1572.1255286577775
FDZ10,OUT017,2117.5228640788214
NCK31,OUT010,112.71404956510602
FDR27,OUT035,2237.0091714567734
FDF33,OUT013,1756.481842341479
FDJ36,OUT046,1689.5911139299644
FDP33,OUT049,4014.011082116663
FDG17,OUT046,4157.559290340705
FDG47,OUT027,5928.0871384244165
NCW29,OUT046,2063.4576796024667
DRH59,OUT017,1136.6986570186812
FDR32,OUT017,3925.2501052293883
FDP48,OUT035,3201.122816570391
FDG17,OUT035,4225.067591982963
DRJ59,OUT017,737.1050159062474
FDY48,OUT027,2739.4224417380683
FDB02,OUT046,2856.8828509780847
FDN10,OUT019,340.28369111393386
NCD55,OUT035,739.6095808707199
FDX34,OUT013,1911.9005457721373
FDZ38,OUT045,2873.678752271986
DRF37,OUT049,4181.456364091352
DRL47,OUT019,339.16052168890985
FDL27,OUT035,1081.4607786309434
NCP53,OUT035,4054.470816496459
FDT03,OUT019,565.7350886693458
FDJ28,OUT035,3299.5760083417927
FDF40,OUT018,3433.3655413141655
FDA32,OUT035,3717.400851474696
NCP02,OUT017,1010.2756539002947
FDZ31,OUT045,3152.3381589004302
NCQ29,OUT013,3977.696851472437
FDP57,OUT010,359.3097616813078
FDL32,OUT027,3004.259001431858
DRB01,OUT035,3172.5751928858167
FDJ40,OUT046,1772.1880329111812
FDO24,OUT018,2253.6844883188764
FDO11,OUT018,3411.798870368212
FDA56,OUT035,1929.251326314091
FDF02,OUT045,1653.8564210778957
FDA10,OUT013,1860.1772915870492
NCI55,OUT017,2064.121746885483
FDZ40,OUT010,111.60676679845687
FDV08,OUT049,671.708304503157
FDN48,OUT013,1435.5944162807643
FDU57,OUT017,2467.3599759057993
DRF49,OUT013,1773.1771684323446
FDS02,OUT035,3261.2668239407576
FDS43,OUT046,3063.773622334288
FDT16,OUT013,4120.317463791452
FDX19,OUT027,5941.388705939672
FDK15,OUT046,1579.892392481298
DRA12,OUT049,2214.863301771929
FDY35,OUT017,844.5219384796048
NCU42,OUT013,2747.135796322911
FDD26,OUT013,3063.0843308744497
FDR11,OUT018,2314.5502713479646
NCP53,OUT045,3924.9565363538113
FDP34,OUT045,2492.964042110975
NCV41,OUT019,300.9627364741801
FDN20,OUT018,2390.3574370819724
FDZ16,OUT018,2851.589590161965
FDZ28,OUT049,2058.979470488608
NCL55,OUT013,4031.3632761347426
NCJ17,OUT046,1313.2869145653833
FDT37,OUT046,4023.8843176475375
FDV51,OUT049,2750.1888091094797
FDZ28,OUT035,2136.802119433272
FDN27,OUT013,1698.3100116910166
FDS14,OUT019,408.42157613117513
FDZ58,OUT045,1944.1300275711176
FDD46,OUT046,2393.417644510988
FDJ03,OUT035,792.4293811158235
FDU03,OUT010,630.3076094154159
FDA33,OUT027,3831.0926617518844
NCW53,OUT035,3244.709650615124
NCC55,OUT017,705.4375492983314
FDP52,OUT019,657.8452448031902
FDE39,OUT049,1866.3110053429352
FDB44,OUT035,3396.674706673632
FDG59,OUT013,713.7358225180965
FDI05,OUT013,1161.3849498375052
FDF59,OUT045,2068.3942161397144
FDM39,OUT019,489.94702714801707
FDB14,OUT013,1475.362581822781
NCS05,OUT019,379.6245113291031
DRJ35,OUT045,984.4315210549179
FDO31,OUT019,223.5658297997969
FDA31,OUT046,2773.840578290657
FDX40,OUT049,709.8514139329654
FDW56,OUT045,3121.617863559964
FDH09,OUT018,693.1067390430119
FDA52,OUT019,470.4385232300803
FDF20,OUT019,561.3813524450653
FDE40,OUT046,994.4338471591284
NCU17,OUT046,1633.5823458520415
NCP14,OUT035,1808.7010840474854
FDN25,OUT027,1552.2442934049911
FDU39,OUT049,960.7893889742003
NCM05,OUT017,4253.854374920914
FDU07,OUT017,2448.187164252182
FDF28,OUT049,2085.6356382951535
FDR57,OUT049,2660.8057762218386
FDJ33,OUT013,1972.9415726320765
DRH23,OUT035,937.1838243091854
FDQ52,OUT046,3961.169812412097
DRK13,OUT035,3341.6284792118963
FDP09,OUT046,3347.299134624384
FDR08,OUT027,2954.120636141558
FDV50,OUT045,1898.6735961531879
FDT13,OUT049,3144.2257452023514
FDJ27,OUT027,2702.6105787261554
FDH21,OUT046,2515.8546566166838
FDW14,OUT027,2312.879987882471
FDL52,OUT049,728.7247432636145
FDW28,OUT017,3340.339185137605
FDL40,OUT049,1588.4731215363865
FDE24,OUT046,2199.9803157272877
FDX35,OUT049,3858.7451180767493
FDP46,OUT017,1452.2291467441103
FDX56,OUT045,3430.0775449086423
FDQ45,OUT049,3123.3762100539166
FDK50,OUT027,4200.180536783431
FDY26,OUT045,3380.3475297668556
FDQ09,OUT017,1872.7868983119165
FDN39,OUT049,2795.485072904284
FDP13,OUT017,776.7235872807679
FDR51,OUT013,2386.8388951769734
FDZ49,OUT010,754.0439796406118
FDL28,OUT018,3208.210605114428
FDZ10,OUT035,2121.4685750161707
FDK38,OUT013,2333.8195345853414
DRL49,OUT027,3618.2393864396236
FDR15,OUT013,2421.9849854920235
FDQ24,OUT035,4281.495575198962
FDD56,OUT013,2826.0326681812558
NCR42,OUT046,685.8333189672139
FDH52,OUT045,1045.9157260373584
FDH57,OUT019,349.534832192295
FDR15,OUT010,491.75588576818734
FDJ34,OUT035,2091.2633803232266
FDW37,OUT035,1498.5349279677894
FDQ23,OUT018,1422.8298439387738
FDP34,OUT013,2523.258063239368
FDE04,OUT027,4928.2741731475635
FDC48,OUT045,1215.3976252706798
FDA47,OUT019,435.9692572197752
FDI35,OUT018,2693.1837935451344
NCV05,OUT013,2436.2075073632905
FDR28,OUT045,2694.329282956386
FDH31,OUT017,1654.2902905498777
FDP59,OUT019,304.89134754536906
FDS19,OUT018,990.6234019378969
FDM60,OUT045,703.8762473806028
FDJ44,OUT018,2507.2983318943116
DRH51,OUT017,1365.4126692134462
DRC25,OUT017,1387.7954619482773
DRE25,OUT013,1480.047929361694
NCX05,OUT049,1811.8018554138766
FDR11,OUT017,2607.105803665899
DRP47,OUT045,4008.91801867238
DRC49,OUT019,378.45190122056584
FDQ47,OUT027,1257.8246811955908
FDL20,OUT013,1737.7925573966047
FDM34,OUT035,2260.9672001029467
NCN55,OUT013,3846.1571581030826
FDD41,OUT035,1733.1329484156493
FDE52,OUT049,1459.1599665331994
NCT18,OUT019,484.67376878308784
FDJ32,OUT018,813.5705770799213
FDE16,OUT046,3495.4367331692074
FDZ09,OUT045,2603.5830278570056
DRZ11,OUT046,1983.9827109729808
FDK41,OUT049,1331.4663078076771
FDE56,OUT049,992.597486860435
FDH34,OUT013,3087.9325460100995
DRI49,OUT013,1221.1174372756054
DRI59,OUT046,3738.6088607191427
DRC36,OUT049,2880.533215315598
FDS15,OUT019,315.40216172578977
FDI07,OUT018,2799.4942873687482
FDZ15,OUT018,1593.1842250332152
NCX41,OUT027,5583.956799715489
NCO29,OUT019,428.25886491614574
FDF57,OUT013,2718.8175173823183
FDI33,OUT035,1586.5429314180792
DRJ47,OUT049,2776.281558530292
FDB34,OUT046,1401.7980049062667
FDY22,OUT027,3581.493155777316
DRL11,OUT017,2629.5798299935846
FDY46,OUT035,3173.9107237406893
FDG17,OUT013,4231.920643403857
FDE52,OUT018,1197.5044701913819
DRP47,OUT027,5982.003933847717
FDO01,OUT010,232.10117364946643
FDL09,OUT046,2641.7824347640526
FDR57,OUT013,2596.9085369862673
DRD37,OUT035,805.4819951341462
FDQ36,OUT027,1252.8557166921269
FDL33,OUT049,3239.683002930651
FDL48,OUT045,766.8611780892581
FDL28,OUT049,3838.2251413977688
NCN29,OUT046,788.8626342082247
FDO13,OUT035,2557.710733594833
FDB38,OUT045,2672.6939994579484
FDI36,OUT035,3344.296588901928
FDI58,OUT035,1557.51369062072
FDH22,OUT018,1830.693958098936
FDQ27,OUT013,1736.5596795248732
FDT33,OUT046,2784.2467328629837
FDC56,OUT045,1849.221120977485
FDF14,OUT046,2518.290867140179
FDQ39,OUT017,3266.872540671522
NCM43,OUT017,2813.675006567704
FDS46,OUT035,1979.0115190761132
FDI22,OUT049,3365.964658788327
NCE43,OUT045,2724.4832331663933
FDZ36,OUT010,669.8275934590978
FDR13,OUT019,350.72424149454207
FDP46,OUT018,1203.5320852075024
FDW56,OUT019,526.2931987177175
FDB40,OUT017,2581.623863384224
FDM28,OUT018,2568.00698430429
FDV49,OUT013,4232.654315098379
NCS53,OUT018,2200.0348093982393
FDO03,OUT049,3877.7943255256246
FDT15,OUT035,3246.2721692902396
FDD33,OUT049,3706.5450654455144
FDX13,OUT017,4329.085819479267
FDH60,OUT013,3148.5823833322243
DRH51,OUT046,1277.4240302965588
NCL07,OUT049,715.316661010277
FDW51,OUT045,3468.9912853165897
FDF21,OUT019,530.7459940512623
FDH26,OUT019,396.9677258396498
FDJ03,OUT049,799.9165071104624
FDU35,OUT017,1623.8899352243282
